1,2,3,4,5,6,7,8,9,10,Pattern
0,0.6128562290185829,1,0.11175964986311201,0.8319552875778816,0.2741896101587835,0.7750972474873004,0.3416130953691823,0.7266766175625776,0.5295624270630206,3
0.25512575171341834,0.5339130395034463,1,0.06807965542305519,0.7214017676798506,0.1103244230244963,0.5655189870817299,0.23406458255375268,0.5100663235762406,0.3361124477679985,3
0.1522178800231402,0.46635348968837936,1,0.1842232344575066,0.7757859017064418,0.3352105471631619,0.672001336556519,0.388556838002442,0.6603844068711804,0.522217387898098,3
0.05884332566356268,0.7862862476437416,1,0.14128357572777467,0.7664705176166299,0.2247679917285086,0.7092339608710723,0.24596630346339426,0.6333391309622409,0.4123612782595365,3
0,0.6275472899671017,1,0.07845089308389784,0.7185208811500253,0.23159997340792204,0.6235992856880734,0.325906452939112,0.6060214272253819,0.4122915964639664,3
0,0.6798703143975255,1,0.06685160251837868,0.7826617967334661,0.27223668192363615,0.7169022038617161,0.30262775869126674,0.6744101806080245,0.5146172621764493,3
0,0.40335835291605887,1,0.10422371410225305,0.8280747602718951,0.2970909992416372,0.746376419516896,0.33049964267256654,0.7194949813257994,0.5560478297540958,3
0.26369766316933696,0.6706201624030751,1,0.147640082427565,0.6169428204555399,0.23059791287807846,0.5609532089210876,0.31499929653218034,0.5055530223632478,0.3659941811459937,3
0,0.7733040235492274,1,0.09167010657872166,0.6520672966270534,0.21399351937741207,0.5528018898076944,0.25646596914088526,0.5365651563832328,0.42842094770077743,3
0.001864482096886899,0.5988990428817095,1,0.08705177115784087,0.7531426465077548,0.11295963425613909,0.6135600134910512,0.156911944125678,0.5524497468360969,0.35325871558657307,3
0.07879862521693469,0.21142307814757563,1,0.1551687241904608,0.7117404659355028,0.2849982769792031,0.6409630939588173,0.30051803862375753,0.604488822253787,0.3669332736564618,3
0.2250693384478705,0.7435330696200744,1,0.05757193164245424,0.8795148142020585,0.16247187603899005,0.8047740213580908,0.31169057671041867,0.6958895320169245,0.5024605215441409,3
0,0.39393320966070267,1,0.057946904155841514,0.8155895142993936,0.08953167835725373,0.6875947747687788,0.14428695667649083,0.5476131620196335,0.3437546564081066,3
0.10078423132023598,0.14843791419754845,1,0.17718043569778585,0.6324246536056842,0.2426285719285196,0.5626761303671466,0.29360066450096634,0.48553475192051243,0.4114993499273795,3
0,0.21284811139317503,1,0.14856771627117463,0.7240009154478415,0.23393580948448262,0.6999070462322701,0.3362783749151306,0.6445981862709169,0.5004282516871452,3
0,0.5131123898718415,1,0.18662739983675325,0.6620100427934881,0.24307966774317002,0.6200316892222468,0.33407826767286114,0.5942583030900784,0.45728706182341883,3
0.03864910472456199,0.32555712800029313,1,0.08435567332419375,0.7101576825484027,0.20335524923265125,0.6766025617638778,0.3332524618253143,0.641255891325297,0.5064606009405747,3
0,0.3133025510482459,1,0.15666292328207382,0.6923712665717394,0.21827127341547947,0.5562659940400068,0.23291998818686543,0.49810865820140493,0.3167100117791008,3
0.00526911674378635,0.3903526037467766,1,0.11951426651933707,0.6750543057402939,0.21525700365095252,0.5438077101285176,0.27475266700045997,0.5044535568660846,0.3598428481993687,3
0.07885746092076214,0.763247944598988,1,0.19069268175247783,0.6603357972203767,0.22892365757820404,0.6432392112227043,0.30719193054784033,0.5704137036981967,0.43430125739193803,3
0.16236757659868697,0.18140489094054635,1,0.12408886281058397,0.7077040364792768,0.2050458528502883,0.636283443920387,0.2344638731873071,0.5767963630572677,0.3952091295628334,3
0,0.7337893319092839,1,0.14579189776550805,0.6169577756103419,0.26783612662685097,0.5498608519825081,0.3064221826715122,0.4812374206083238,0.40868238628086384,3
0.007830408467013383,0.4169118072333613,1,0.18505377356486713,0.6989379817340315,0.3256167935722742,0.6650682417873404,0.351594735658818,0.5992499303695391,0.43631942506943855,3
0,0.1563465740164534,1,0.1526110210098935,0.6074984239715,0.17464698272507845,0.5030410679907921,0.24145375822632997,0.45429719200381724,0.2984354480831217,3
0.06920960019958262,0.47881202758854613,1,0.06902664267916524,0.7598785875845947,0.21767346119744202,0.6241184750606754,0.2369600327190619,0.5450373543896465,0.3394100751085407,3
0,0.09802197906988397,1,0.12839403191078155,0.7532537921049532,0.21410419298024141,0.6739224268380741,0.24756858924518416,0.6528377768852254,0.4636466613683802,3
0.21268490542640572,0.7349752165047962,1,0.07920024965885447,0.6940488750471225,0.1802423009726447,0.604995718082493,0.26095460804556947,0.5465949237271202,0.3845503774807769,3
0.25091334749019084,0.5596635418042818,1,0.08143140016237796,0.8065632185858317,0.17414712896950812,0.7525189063944979,0.2180181105877096,0.7013765370691633,0.331555664860195,3
0.27726674106501487,0.4992187389216435,1,0.1262325352323483,0.6817454485708886,0.14798224701535312,0.5676885021753109,0.22780953337907767,0.5409391387576996,0.32597811482571515,3
0.02835462288641185,0.038607914066906,1,0.05575396429816765,0.6932211904206278,0.19445528426030328,0.5496277252476978,0.22186670569202094,0.5315500447882516,0.4041750431322264,3
0,0.0581647362512773,1,0.0832513451843564,0.690246497628995,0.2539069345161941,0.6433533091071759,0.2985404759942401,0.5932165128223614,0.3601201355204512,3
0,0.7065743765629551,1,0.1046608099255826,0.8561193725074705,0.3003651320989753,0.723971473449644,0.3667515028564351,0.7101852750339213,0.5035561729340695,3
0,0.33441491801095796,1,0.16533115598222303,0.6761857175170969,0.2697127284165537,0.5658307852144138,0.28744915496138845,0.5085868705039491,0.41383716591910774,3
0.29587407585964376,0.4649533633902769,1,0.19771298345450755,0.5951471761956071,0.30833505268291495,0.5677496978271249,0.3793730043289577,0.5311932696567299,0.46238772220720137,3
0,0.14829825344311934,1,0.09255232743059938,0.702768324444619,0.250968062512894,0.6814288647378861,0.28066188365447464,0.6500665754230555,0.4393222986066726,3
0.29976543663114325,0.6988964680792641,1,0.09597017959202753,0.7582579728692954,0.150622629668136,0.6288822702851271,0.2081231753599435,0.5655649983324098,0.3934355337043517,3
0.23648250005875615,0.6296730394197958,1,0.13285590360591945,0.7681770359215785,0.2878226473348646,0.6888170115758316,0.3585804404209418,0.6065219772664224,0.4433564062082824,3
0,0.3667077546678841,1,0.16537889613534124,0.6866894464916095,0.29236214311254194,0.5859514179734671,0.30519701610245975,0.5190281386222999,0.36533255093993644,3
0.021037747300936993,0.06719085420480031,1,0.1766984092066466,0.6137332101115701,0.28729781711868724,0.5523369647154628,0.3301189697880943,0.49958500150424223,0.3927144872512016,3
0,0.330543687166331,1,0.0886679790247325,0.686394655537784,0.1888521395411346,0.632886746064039,0.24597619790769998,0.5569502597182169,0.3920953090357959,3
0,0.5896805822424531,1,0.16377396778721426,0.6116252120442991,0.27042246219775995,0.5854893839549768,0.32493542700735817,0.5575421135805506,0.42428772866205855,3
0.06143540494935141,0.77750480221831,1,0.16272986957923524,0.7876791209859868,0.2789351658433499,0.7334353270133702,0.3955213067461489,0.6609589594419896,0.529393893250898,3
0.26850014697114444,0.7275669142182992,1,0.1217511978007444,0.7155179626711186,0.2569136222258531,0.6909791494853317,0.34680021666955513,0.6345813304757055,0.4134891598758771,3
0.06816428217146471,0.691761081433403,1,0.11786524073425257,0.808261533110578,0.19454282402834622,0.7656528549722039,0.239495896929514,0.7173423235831565,0.35898841248662683,3
0.1732104603709529,0.42928625199949066,1,0.05946454856206068,0.8042071634418693,0.12845401041890248,0.6903265649580693,0.2763965709799664,0.6260816170492663,0.4517855218533109,3
0.252174604347142,0.6296319749806298,1,0.19569928254636115,0.635648295331497,0.2525405485042457,0.5603086535270086,0.27296660432269243,0.5187167666603382,0.4107560552198482,3
0.015126485175900994,0.05781692649812875,1,0.07907728967863584,0.6632332341433128,0.1697298409042866,0.5761915499063689,0.2657797595904195,0.5328256960191958,0.4233542821749173,3
0,0.0845170104855443,1,0.182204811312778,0.6221778740725415,0.2632750926881293,0.5320747613569916,0.27997357813146095,0.5041145141548218,0.3886801502277911,3
0,0.07839748303088792,1,0.05673344121364475,0.7212629538486816,0.21152352174701472,0.64585005109694,0.33627364578999547,0.5837748623159542,0.4786979915967511,3
0.12434950154882615,0.7994642617446106,1,0.16120809824565047,0.6974792723215912,0.3050942813955336,0.6356759532777111,0.39094372289864415,0.5759689928490035,0.5030832577663489,3
0.2510215178016461,0.29268689704835893,1,0.15207429452757232,0.7493625608745635,0.2629960584564677,0.6098906619306041,0.3241417390776769,0.5444872168415964,0.43570496103090245,3
0,0.3250161850286033,1,0.06689963660317949,0.8910095179531549,0.2777713932727137,0.860285893121172,0.4169867425298,0.7668942983923102,0.6282355819264105,3
0.15242362004439292,0.25990477163035236,1,0.15188936817774537,0.6475712038124942,0.21073007294560064,0.5481866125504476,0.23773829116934364,0.5284441330889489,0.3196964393180737,3
0.1758870770533907,0.2717225237641836,1,0.12650590557046298,0.6312919818218705,0.17386549895954145,0.5610873559528384,0.268466717312214,0.519658719489528,0.37236822789147894,3
0,0.19395127069282606,1,0.19370400572237934,0.6617371107612122,0.31066033696604245,0.6130691851830314,0.3779017943280172,0.5503752392460513,0.4134020044386544,3
0.0034944429091697147,0.18700871693736865,1,0.07501754269537418,0.6889052102422085,0.21485055803017905,0.6037115244146841,0.2758168237853395,0.5567830151543568,0.4154442477221446,3
0,0.3702091482420605,1,0.16299708213666675,0.7346103193253483,0.29503636509073616,0.6558952107020836,0.37765266187853536,0.6134202745613611,0.49284736436191595,3
0,0.35672528323033437,1,0.11055734837846402,0.6841213667301068,0.1819195957497729,0.6289786665329902,0.2783346947759176,0.5363099003561766,0.3303552132768727,3
0.245408131005641,0.7639043386428644,1,0.14713201643347162,0.6760662084798148,0.27431594535043435,0.5915709014099074,0.2889558568634888,0.5080755034189413,0.36777116431502244,3
0.026941596571732618,0.11482466567054468,1,0.10104819681524113,0.8476925864265532,0.3015454159301474,0.7983441283152835,0.3648747138610574,0.7510585115275279,0.49633904667064044,3
0.0421183330621522,0.7696917421103175,1,0.09570875993153052,0.8604135185039004,0.31319993624335407,0.7611866860622224,0.33275037472342117,0.638175749303764,0.4879044206750983,3
0.14645128041806008,0.678457435001766,1,0.16932514307525687,0.6326302779949678,0.22433073760625305,0.6093000119459722,0.326332796436315,0.5453356829226219,0.4257058478982758,3
0,0.585359702269688,1,0.1994576030952145,0.6971866824219832,0.2699238495184033,0.6149252875263892,0.2846760742263497,0.5925148421123978,0.473425305729999,3
0,0.580628766021239,1,0.08540808922228904,0.8276867090713963,0.17474014449537978,0.7366554927913884,0.24496435327766714,0.679027155592634,0.34550969437903867,3
0,0.08471129670785951,1,0.18497296971345162,0.7262831372602154,0.2634200888373308,0.6214301732095187,0.32296352217384017,0.5627359490140023,0.3800178042634528,3
0.26459271976963994,0.27007767233652846,1,0.1624417523845686,0.7448622387531181,0.24989695677711338,0.6642026481601477,0.2990882612924138,0.5961326683925897,0.47246288014342036,3
0,0.2519704583561492,1,0.05479724181791721,0.7015301971733744,0.18065937341544402,0.578495814172066,0.2080379953848614,0.48108894794386337,0.2948118255228773,3
0.2263943259599669,0.48324925407611935,1,0.19394531599339077,0.7088886930280424,0.26374994002534125,0.6163047883065085,0.3151530042941794,0.5583540668065265,0.4239364532828963,3
0.13580959684952335,0.6090447660441661,1,0.10174034109359313,0.8136496230565916,0.27359053132608535,0.7447040313149492,0.3498022190308428,0.6456853310839687,0.45381379561112467,3
0,0.642961682998711,1,0.08283643845334784,0.8082884930950597,0.12911648478530635,0.7612942265968697,0.2977265211312201,0.7365419014489648,0.5474984314924282,3
0,0.7768805536086317,1,0.12689483023612963,0.699132023621465,0.22070611534061085,0.617640072952903,0.3158157837366273,0.5458637125589898,0.3807815894889101,3
0,0.42303771594652356,1,0.1601509054188172,0.6331224017458233,0.2711404724487076,0.587503349754785,0.3528867847351389,0.5691641235743323,0.47493062090860405,3
0.08984756891216085,0.7690015550516272,1,0.07684774929889948,0.7078632829165045,0.22256188426127493,0.6434809519963198,0.2646556185763247,0.575782652158557,0.39020016173956723,3
0,0.7297582379040046,1,0.060568764487519064,0.7805572755296621,0.11344666060947373,0.6969991132070049,0.24175980654115276,0.6292559305834574,0.4561307378975195,3
0.1014586183956802,0.40406271898366264,1,0.0509935901176006,0.8869738570715249,0.2012593543501029,0.8303275658446837,0.25292134197257854,0.7546138614313648,0.39553275041785363,3
0,0.5475775328476163,1,0.1612705807392564,0.6431328058151845,0.21637027604809367,0.5862639412352845,0.2738477572280472,0.5540093476876102,0.3800321184463229,3
0,0.7107525167209353,1,0.14283613445313667,0.8043846616462277,0.28863398375435834,0.6662351337604007,0.33957514756851354,0.5862115672028669,0.40849083037300843,3
0,0.582621315329503,1,0.1757960217526875,0.5953242788427248,0.28729316647380476,0.5075340579731227,0.3162407427081423,0.48034345408061624,0.36527644369609696,3
0,0.7082711877775886,1,0.10611552929650823,0.7202788495536655,0.23321968214690547,0.598005944089337,0.3334387866993143,0.5746560818670403,0.4446597367165166,3
0.1875226449530182,0.3410497479851139,1,0.16565194675381217,0.7088889825371029,0.267881529969698,0.6461677652089864,0.33349470926336083,0.5912478664194004,0.40931763996112436,3
0.03658050545428982,0.3980656144108152,1,0.08338106205278355,0.7773026068642698,0.22176047078604533,0.731882982888053,0.2528913391988607,0.6990873316693398,0.44963634927521395,3
0,0.421630836381332,1,0.17309925047644675,0.658865639741034,0.21252423850958763,0.6393124897389193,0.24178454041868197,0.5812941063391432,0.37408441436866774,3
0,0.4649322296505487,1,0.16052101573799638,0.7597702723919734,0.3268880764134179,0.6422073192071516,0.3516523080449526,0.5728748964962889,0.48158960782939214,3
0,0.5147113664789469,1,0.15432632156160359,0.7683360878599733,0.2187384329128793,0.6658889020601602,0.342787596106356,0.5737317097834331,0.39936095365853364,3
0,0.17657452807902035,1,0.12549171918053442,0.8063907479136831,0.22801873876841272,0.779813641023759,0.37549588313999405,0.7403741444506899,0.5595230963634403,3
0.2776910043125573,0.6113689361808056,1,0.11088484881632049,0.7658498058938217,0.23532282981065422,0.6646587729802556,0.32546067577633997,0.6222459831326306,0.4111847396375403,3
0,0.3527472908983491,1,0.08434779597552891,0.7251956090399994,0.23084004707968742,0.6673997836057247,0.34947668968989004,0.646132998063087,0.4961762805679195,3
0.019047251720270972,0.6977135380276234,1,0.09010876467344624,0.8098970082574198,0.19827759435356962,0.6343878451340534,0.2836770407625753,0.5361161021129689,0.3924234561029687,3
0.28689149241186285,0.39427477367853153,1,0.18255799740190343,0.6300749841569504,0.26105988756520215,0.5919841021601432,0.28593529294056763,0.5486100009224382,0.40863075659433373,3
0,0.2523743507534948,1,0.14899605277658798,0.7783854262356501,0.20714081331657463,0.6304923545958881,0.32305670959347377,0.5473590624553921,0.4293705576678859,3
0.053826306465379045,0.3099854499865076,1,0.09816785655158812,0.6859212809227132,0.24733287482035543,0.6170026158018493,0.2886331969572709,0.5978484960372858,0.44741774591683925,3
0.19521061489404526,0.7697446992165273,1,0.18969865133709712,0.7469163654509886,0.2587954133619858,0.6676787421822021,0.27688546193110236,0.5909759810111066,0.4698532405126347,3
0,0.1873416171936933,1,0.19290770419076753,0.6181084324191619,0.23240236093864347,0.5193414119920303,0.29741420980058425,0.4645585912400746,0.36004550000369695,3
